DRUG_ID,DRUG_NAME,ADR_ID,ADR_TERM,PubChem_ID
BADD_D00870,Febuxostat,BADD_A00714,Bronchitis,134018
BADD_D00872,Felodipine,BADD_A00714,Bronchitis,3333
BADD_D00874,Fenofibric acid,BADD_A00714,Bronchitis,64929
BADD_D00948,Fluvastatin,BADD_A00714,Bronchitis,446155
BADD_D00949,Fluvastatin sodium,BADD_A00714,Bronchitis,23663976
BADD_D00996,Galantamine,BADD_A00714,Bronchitis,9651
BADD_D01035,Golimumab,BADD_A00714,Bronchitis,Not Available
BADD_D01118,Ibritumomab tiuxetan,BADD_A00714,Bronchitis,92002593
BADD_D01142,Imiquimod,BADD_A00714,Bronchitis,57469
BADD_D01157,Infliximab,BADD_A00714,Bronchitis,Not Available
BADD_D01160,Insulin aspart,BADD_A00714,Bronchitis,118984445
BADD_D01169,Interferon beta-1a,BADD_A00714,Bronchitis,Not Available
BADD_D01244,Lanreotide acetate,BADD_A00714,Bronchitis,71349
BADD_D01247,Lanthanum carbonate,BADD_A00714,Bronchitis,168924
BADD_D01266,Levobetaxolol hydrochloride,BADD_A00714,Bronchitis,60656
BADD_D01271,Levocarnitine,BADD_A00714,Bronchitis,10917
BADD_D01323,Losartan potassium,BADD_A00714,Bronchitis,9847164
BADD_D01389,Mepolizumab,BADD_A00714,Bronchitis,Not Available
BADD_D01441,Metipranolol,BADD_A00714,Bronchitis,31477
BADD_D01497,Montelukast sodium,BADD_A00714,Bronchitis,23663996
BADD_D01503,Moxonidine,BADD_A00714,Bronchitis,4810
BADD_D01539,Nateglinide,BADD_A00714,Bronchitis,5311309
BADD_D01544,Nedocromil,BADD_A00714,Bronchitis,50294
BADD_D01562,Nicorandil,BADD_A00714,Bronchitis,47528
BADD_D01563,Nicotinate,BADD_A00714,Bronchitis,937
BADD_D01572,Nitisinone,BADD_A00714,Bronchitis,115355
BADD_D01590,Nuvaring,BADD_A00714,Bronchitis,9960701
BADD_D01602,Olmesartan,BADD_A00714,Bronchitis,158781
BADD_D01603,Olmesartan medoxomil,BADD_A00714,Bronchitis,130881
BADD_D01616,Onabotulinumtoxina,BADD_A00714,Bronchitis,Not Available
BADD_D01646,Oxycodone hydrochloride,BADD_A00714,Bronchitis,5462350
BADD_D01690,Pegaptanib,BADD_A00714,Bronchitis,56603655
BADD_D01691,Pegaptanib sodium,BADD_A00714,Bronchitis,56603655
BADD_D01703,Pemirolast,BADD_A00714,Bronchitis,57697
BADD_D01704,Pemirolast potassium,BADD_A00714,Bronchitis,443866
BADD_D01777,Pioglitazone,BADD_A00714,Bronchitis,4829
BADD_D01786,Pixantrone,BADD_A00714,Bronchitis,134019
BADD_D01903,Raloxifene,BADD_A00714,Bronchitis,5035
BADD_D01904,Raloxifene hydrochloride,BADD_A00714,Bronchitis,54900
BADD_D01906,Raltegravir potassium,BADD_A00714,Bronchitis,23668479
BADD_D01919,Reboxetine,BADD_A00714,Bronchitis,127151
BADD_D01924,Repaglinide,BADD_A00714,Bronchitis,65981
BADD_D01925,Rescinnamine,BADD_A00714,Bronchitis,5280954
BADD_D01949,Risedronate sodium,BADD_A00714,Bronchitis,4194514
BADD_D01977,Rufinamide,BADD_A00714,Bronchitis,129228
BADD_D01984,Samarium,BADD_A00714,Bronchitis,23951
BADD_D01985,Samarium sm-153 lexidronam,BADD_A00714,Bronchitis,177960
BADD_D01986,Samarium sm-153 lexidronam pentasodium,BADD_A00714,Bronchitis,9810246
BADD_D02014,Sevelamer hydrochloride,BADD_A00714,Bronchitis,159247
BADD_D02017,Sibutramine hydrochloride,BADD_A00714,Bronchitis,64764
BADD_D02033,Sodium aurothiomalate,BADD_A00714,Bronchitis,22318
BADD_D02049,Sodium polystyrene sulfonate,BADD_A00714,Bronchitis,75905
BADD_D02068,Stavudine,BADD_A00714,Bronchitis,18283
BADD_D02077,Styrenesulfonic acid,BADD_A00714,Bronchitis,168625
BADD_D02112,Tamoxifen citrate,BADD_A00714,Bronchitis,2733525
BADD_D02151,Temsirolimus,BADD_A00714,Bronchitis,6918289
BADD_D02159,Terazosin hydrochloride,BADD_A00714,Bronchitis,44383
BADD_D02218,Tiludronate disodium,BADD_A00714,Bronchitis,60936
BADD_D02234,Tocilizumab,BADD_A00714,Bronchitis,Not Available
BADD_D02244,Tolterodine,BADD_A00714,Bronchitis,443879
BADD_D02260,Trandolaprilat,BADD_A00714,Bronchitis,5464097
BADD_D02297,Triptorelin,BADD_A00714,Bronchitis,25074470
BADD_D02298,Triptorelin pamoate,BADD_A00714,Bronchitis,25074469
BADD_D02316,Unoprostone,BADD_A00714,Bronchitis,5311236
BADD_D02317,Unoprostone isopropyl,BADD_A00714,Bronchitis,5282175
BADD_D02324,Valacyclovir hydrochloride,BADD_A00714,Bronchitis,135398741
BADD_D02326,Valganciclovir,BADD_A00714,Bronchitis,135413535
BADD_D02328,Valproate sodium,BADD_A00714,Bronchitis,16760703
BADD_D01801,Poractant alfa,BADD_A00718,Bronchopulmonary dysplasia,Not Available
BADD_D01793,Polyethylene glycol 3350,BADD_A00719,Respiratory tract and thoracic imaging procedures,174
BADD_D00166,Aripiprazole lauroxil,BADD_A00793,Cardio-respiratory arrest,49831411
BADD_D00255,Beractant,BADD_A00793,Cardio-respiratory arrest,Not Available
BADD_D00370,Carisoprodol,BADD_A00793,Cardio-respiratory arrest,2576
BADD_D00440,Chloroquine,BADD_A00793,Cardio-respiratory arrest,2719
BADD_D00487,Clindamycin phosphate,BADD_A00793,Cardio-respiratory arrest,32603
BADD_D00612,Desipramine,BADD_A00793,Cardio-respiratory arrest,2995
BADD_D00774,Entecavir,BADD_A00793,Cardio-respiratory arrest,135398508
BADD_D00841,Ethambutol,BADD_A00793,Cardio-respiratory arrest,14052
BADD_D00889,Ferumoxytol,BADD_A00793,Cardio-respiratory arrest,14789
BADD_D00982,Gabapentin enacarbil,BADD_A00793,Cardio-respiratory arrest,9883933
BADD_D00985,Gadodiamide,BADD_A00793,Cardio-respiratory arrest,60754
BADD_D01023,Glimepiride,BADD_A00793,Cardio-respiratory arrest,3476
BADD_D01024,Glipizide,BADD_A00793,Cardio-respiratory arrest,3478
BADD_D01084,Hydrocodone,BADD_A00793,Cardio-respiratory arrest,5284569
BADD_D01099,Hydroxocobalamin,BADD_A00793,Cardio-respiratory arrest,70678542
BADD_D01238,Lacosamide,BADD_A00793,Cardio-respiratory arrest,219078
BADD_D01293,Lincomycin hydrochloride,BADD_A00793,Cardio-respiratory arrest,64710
BADD_D01369,Mefloquine,BADD_A00793,Cardio-respiratory arrest,4046
BADD_D01387,Mepivacaine,BADD_A00793,Cardio-respiratory arrest,4062
BADD_D01407,Methamphetamine,BADD_A00793,Cardio-respiratory arrest,10836
BADD_D01415,Methocarbamol,BADD_A00793,Cardio-respiratory arrest,4107
BADD_D01455,Micafungin,BADD_A00793,Cardio-respiratory arrest,477468
BADD_D01580,Nitrous oxide,BADD_A00793,Cardio-respiratory arrest,948
BADD_D01756,Phentermine,BADD_A00793,Cardio-respiratory arrest,4771
BADD_D01814,Pralatrexate,BADD_A00793,Cardio-respiratory arrest,148121
BADD_D01865,Propoxyphene,BADD_A00793,Cardio-respiratory arrest,10100
BADD_D01866,Propoxyphene napsylate,BADD_A00793,Cardio-respiratory arrest,28332
BADD_D01886,Pyrimethamine,BADD_A00793,Cardio-respiratory arrest,4993
BADD_D01940,Rilpivirine,BADD_A00793,Cardio-respiratory arrest,6451164
BADD_D01973,Rotigotine,BADD_A00793,Cardio-respiratory arrest,59227
BADD_D02107,Tafamidis,BADD_A00793,Cardio-respiratory arrest,11001318
BADD_D02415,Ziprasidone,BADD_A00793,Cardio-respiratory arrest,60854
BADD_D02423,Fondaparinux,BADD_A00793,Cardio-respiratory arrest,5282448
BADD_D02428,Loperamide,BADD_A00793,Cardio-respiratory arrest,3955
BADD_D02440,Lisdexamfetamine,BADD_A00793,Cardio-respiratory arrest,11597698
BADD_D02441,Rasagiline,BADD_A00793,Cardio-respiratory arrest,3052776
BADD_D02502,Letermovir,BADD_A00793,Cardio-respiratory arrest,45138674
BADD_D02505,Gilteritinib,BADD_A00793,Cardio-respiratory arrest,49803313
BADD_D00135,Ampicillin trihydrate,BADD_A01041,Congenital respiratory tract disorders,23565
BADD_D00371,Carmustine,BADD_A01041,Congenital respiratory tract disorders,2578
BADD_D00005,4-oxo-3-(3-oxo-1-phenylbutyl)chromen-2-olate,BADD_A01298,Thoracic disorders (excl lung and pleura),23690541
BADD_D00044,Adefovir dipivoxil,BADD_A01298,Thoracic disorders (excl lung and pleura),60871
BADD_D00122,Amlodipine besylate,BADD_A01298,Thoracic disorders (excl lung and pleura),60496
BADD_D00137,Amsacrine,BADD_A01298,Thoracic disorders (excl lung and pleura),2179
BADD_D00167,Armodafinil,BADD_A01298,Thoracic disorders (excl lung and pleura),9690109
BADD_D00181,Atomoxetine hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),54840
BADD_D00193,Axitinib,BADD_A01298,Thoracic disorders (excl lung and pleura),6450551
BADD_D00200,Azilsartan,BADD_A01298,Thoracic disorders (excl lung and pleura),135415867
BADD_D00210,Balsalazide,BADD_A01298,Thoracic disorders (excl lung and pleura),54585
BADD_D00215,Bazedoxifene acetate,BADD_A01298,Thoracic disorders (excl lung and pleura),154256
BADD_D00279,Bivalirudin,BADD_A01298,Thoracic disorders (excl lung and pleura),16129704
BADD_D00290,Botulinum toxin type a,BADD_A01298,Thoracic disorders (excl lung and pleura),Not Available
BADD_D00305,Bromocriptine mesylate,BADD_A01298,Thoracic disorders (excl lung and pleura),31100
BADD_D00328,Cabazitaxel,BADD_A01298,Thoracic disorders (excl lung and pleura),9854073
BADD_D00331,Cabozantinib s-malate,BADD_A01298,Thoracic disorders (excl lung and pleura),25102846
BADD_D00343,Californium-249 oxide,BADD_A01298,Thoracic disorders (excl lung and pleura),6453361
BADD_D00419,Cetrorelix,BADD_A01298,Thoracic disorders (excl lung and pleura),25074887
BADD_D00420,Cetrorelix acetate,BADD_A01298,Thoracic disorders (excl lung and pleura),25078429
BADD_D00421,Cetrorelix trifluoroacetate,BADD_A01298,Thoracic disorders (excl lung and pleura),25074886
BADD_D00497,Clomiphene,BADD_A01298,Thoracic disorders (excl lung and pleura),1548953
BADD_D00498,Clomiphene citrate,BADD_A01298,Thoracic disorders (excl lung and pleura),60974
BADD_D00526,Conivaptan,BADD_A01298,Thoracic disorders (excl lung and pleura),151171
BADD_D00531,Corticotropin,BADD_A01298,Thoracic disorders (excl lung and pleura),16132265
BADD_D00566,Dabrafenib,BADD_A01298,Thoracic disorders (excl lung and pleura),44462760
BADD_D00574,Dalfampridine,BADD_A01298,Thoracic disorders (excl lung and pleura),1727
BADD_D00599,Degarelix,BADD_A01298,Thoracic disorders (excl lung and pleura),16136245
BADD_D00602,Delamanid,BADD_A01298,Thoracic disorders (excl lung and pleura),6480466
BADD_D00614,Desirudin,BADD_A01298,Thoracic disorders (excl lung and pleura),16129703
BADD_D00631,Dexmethylphenidate hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),154100
BADD_D00633,Dexrazoxane,BADD_A01298,Thoracic disorders (excl lung and pleura),71384
BADD_D00659,Dicyclomine,BADD_A01298,Thoracic disorders (excl lung and pleura),3042
BADD_D00670,Dihydrocodeine,BADD_A01298,Thoracic disorders (excl lung and pleura),5284543
BADD_D00685,Dinutuximab,BADD_A01298,Thoracic disorders (excl lung and pleura),Not Available
BADD_D00735,Duloxetine hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),60834
BADD_D00757,Eliglustat,BADD_A01298,Thoracic disorders (excl lung and pleura),23652731
BADD_D00759,Eltrombopag,BADD_A01298,Thoracic disorders (excl lung and pleura),135449332
BADD_D00766,Emtricitabine,BADD_A01298,Thoracic disorders (excl lung and pleura),60877
BADD_D00776,Eovist,BADD_A01298,Thoracic disorders (excl lung and pleura),91754427
BADD_D00784,Epirubicin,BADD_A01298,Thoracic disorders (excl lung and pleura),41867
BADD_D00792,Eptifibatide,BADD_A01298,Thoracic disorders (excl lung and pleura),448812
BADD_D00798,Eribulin,BADD_A01298,Thoracic disorders (excl lung and pleura),11354606
BADD_D00811,Eslicarbazepine,BADD_A01298,Thoracic disorders (excl lung and pleura),9881504
BADD_D00812,Eslicarbazepine acetate,BADD_A01298,Thoracic disorders (excl lung and pleura),179344
BADD_D00846,Ethosuximide,BADD_A01298,Thoracic disorders (excl lung and pleura),3291
BADD_D00863,Extendin-4,BADD_A01298,Thoracic disorders (excl lung and pleura),16157882
BADD_D00957,Fondaparinux sodium,BADD_A01298,Thoracic disorders (excl lung and pleura),636380
BADD_D00972,Fospropofol disodium,BADD_A01298,Thoracic disorders (excl lung and pleura),3038497
BADD_D00987,Gadofosveset,BADD_A01298,Thoracic disorders (excl lung and pleura),46174086
BADD_D01012,Gemfibrozil,BADD_A01298,Thoracic disorders (excl lung and pleura),3463
BADD_D01013,Gemifloxacin,BADD_A01298,Thoracic disorders (excl lung and pleura),5464436
BADD_D01034,Glycopyrrolate,BADD_A01298,Thoracic disorders (excl lung and pleura),11693
BADD_D01073,Histrelin,BADD_A01298,Thoracic disorders (excl lung and pleura),25077993
BADD_D01102,Hydroxybutanoic acid,BADD_A01298,Thoracic disorders (excl lung and pleura),10413
BADD_D01139,Imipramine,BADD_A01298,Thoracic disorders (excl lung and pleura),3696
BADD_D01196,Irinotecan hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),74990
BADD_D01216,Isradipine,BADD_A01298,Thoracic disorders (excl lung and pleura),3784
BADD_D01218,Ivabradine,BADD_A01298,Thoracic disorders (excl lung and pleura),132999
BADD_D01223,Ixazomib,BADD_A01298,Thoracic disorders (excl lung and pleura),25183872
BADD_D01230,Ketoconazole,BADD_A01298,Thoracic disorders (excl lung and pleura),3823
BADD_D01248,Lapatinib,BADD_A01298,Thoracic disorders (excl lung and pleura),208908
BADD_D01280,Levomilnacipran hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),6917778
BADD_D01299,Lisdexamfetamine dimesylate,BADD_A01298,Thoracic disorders (excl lung and pleura),11597697
BADD_D01301,Lisuride,BADD_A01298,Thoracic disorders (excl lung and pleura),28864
BADD_D01319,Lorcaserin hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),11673085
BADD_D01328,Lubiprostone,BADD_A01298,Thoracic disorders (excl lung and pleura),157920
BADD_D01359,Mechlorethamine,BADD_A01298,Thoracic disorders (excl lung and pleura),4033
BADD_D01425,Methyldopa,BADD_A01298,Thoracic disorders (excl lung and pleura),38853
BADD_D01427,Methylene blue cation,BADD_A01298,Thoracic disorders (excl lung and pleura),4139
BADD_D01434,Methylprednisolone acetate,BADD_A01298,Thoracic disorders (excl lung and pleura),5877
BADD_D01454,Mianserin,BADD_A01298,Thoracic disorders (excl lung and pleura),4184
BADD_D01463,Mifepristone,BADD_A01298,Thoracic disorders (excl lung and pleura),55245
BADD_D01530,Nandrolone decanoate,BADD_A01298,Thoracic disorders (excl lung and pleura),9677
BADD_D01605,Olopatadine,BADD_A01298,Thoracic disorders (excl lung and pleura),5281071
BADD_D01609,Omacetaxine mepesuccinate,BADD_A01298,Thoracic disorders (excl lung and pleura),285033
BADD_D01654,Palbociclib,BADD_A01298,Thoracic disorders (excl lung and pleura),5330286
BADD_D01659,Palonosetron,BADD_A01298,Thoracic disorders (excl lung and pleura),6337614
BADD_D01733,Perampanel,BADD_A01298,Thoracic disorders (excl lung and pleura),9924495
BADD_D01758,Phentolamine,BADD_A01298,Thoracic disorders (excl lung and pleura),5775
BADD_D01762,Phenylephrine,BADD_A01298,Thoracic disorders (excl lung and pleura),6041
BADD_D01853,Proguanil,BADD_A01298,Thoracic disorders (excl lung and pleura),6178111
BADD_D01874,Prucalopride,BADD_A01298,Thoracic disorders (excl lung and pleura),3052762
BADD_D01891,Quinapril hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),54891
BADD_D01922,Regorafenib,BADD_A01298,Thoracic disorders (excl lung and pleura),11167602
BADD_D01938,Rifaximin,BADD_A01298,Thoracic disorders (excl lung and pleura),6436173
BADD_D01947,Rimonabant hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),104849
BADD_D01974,Rotigotine hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),180335
BADD_D01987,Sapropterin,BADD_A01298,Thoracic disorders (excl lung and pleura),135398654
BADD_D02007,Semaxanib,BADD_A01298,Thoracic disorders (excl lung and pleura),5329098
BADD_D02020,Silodosin,BADD_A01298,Thoracic disorders (excl lung and pleura),5312125
BADD_D02025,Simeprevir,BADD_A01298,Thoracic disorders (excl lung and pleura),24873435
BADD_D02078,Succimer,BADD_A01298,Thoracic disorders (excl lung and pleura),2724354
BADD_D02093,Sulfasalazine,BADD_A01298,Thoracic disorders (excl lung and pleura),5339
BADD_D02096,Sulfur hexafluoride,BADD_A01298,Thoracic disorders (excl lung and pleura),17358
BADD_D02103,Suvorexant,BADD_A01298,Thoracic disorders (excl lung and pleura),24965990
BADD_D02111,Tamoxifen,BADD_A01298,Thoracic disorders (excl lung and pleura),2733526
BADD_D02116,Tapentadol hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),9838021
BADD_D02138,Teduglutide recombinant,BADD_A01298,Thoracic disorders (excl lung and pleura),70683012
BADD_D02143,Telavancin,BADD_A01298,Thoracic disorders (excl lung and pleura),3081362
BADD_D02154,Tenofovir,BADD_A01298,Thoracic disorders (excl lung and pleura),464205
BADD_D02155,Tenofovir disoproxil,BADD_A01298,Thoracic disorders (excl lung and pleura),5481350
BADD_D02166,Teriparatide,BADD_A01298,Thoracic disorders (excl lung and pleura),16133850
BADD_D02172,Testosterone enanthate,BADD_A01298,Thoracic disorders (excl lung and pleura),9416
BADD_D02173,Testosterone propionate,BADD_A01298,Thoracic disorders (excl lung and pleura),5995
BADD_D02183,Tetraethylenepentamine,BADD_A01298,Thoracic disorders (excl lung and pleura),8197
BADD_D02250,Toremifene citrate,BADD_A01298,Thoracic disorders (excl lung and pleura),3005572
BADD_D02256,Tramazoline,BADD_A01298,Thoracic disorders (excl lung and pleura),5524
BADD_D02257,Trametinib,BADD_A01298,Thoracic disorders (excl lung and pleura),11707110
BADD_D02305,Trospium,BADD_A01298,Thoracic disorders (excl lung and pleura),5284632
BADD_D02322,Ustekinumab,BADD_A01298,Thoracic disorders (excl lung and pleura),Not Available
BADD_D02323,Valacyclovir,BADD_A01298,Thoracic disorders (excl lung and pleura),135398742
BADD_D02335,Vardenafil,BADD_A01298,Thoracic disorders (excl lung and pleura),135400189
BADD_D02344,Vemurafenib,BADD_A01298,Thoracic disorders (excl lung and pleura),42611257
BADD_D02351,Vernakalant hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),9930048
BADD_D02381,Ziconotide,BADD_A01298,Thoracic disorders (excl lung and pleura),16135415
BADD_D02389,Ziprasidone hydrochloride,BADD_A01298,Thoracic disorders (excl lung and pleura),219099
BADD_D02416,Ropivacaine,BADD_A01298,Thoracic disorders (excl lung and pleura),175805
BADD_D02489,Neratinib,BADD_A01298,Thoracic disorders (excl lung and pleura),9915743
BADD_D02498,Abemaciclib,BADD_A01298,Thoracic disorders (excl lung and pleura),46220502
BADD_D02510,Rucaparib,BADD_A01298,Thoracic disorders (excl lung and pleura),9931954
BADD_D02539,Calcium,BADD_A01298,Thoracic disorders (excl lung and pleura),5460341
BADD_D02603,Tucatinib,BADD_A01298,Thoracic disorders (excl lung and pleura),51039094
BADD_D02629,Niraparib,BADD_A01298,Thoracic disorders (excl lung and pleura),24958200
BADD_D00933,Fluoxetine hydrochloride,BADD_A01513,Eosinophilic pneumonia,62857
BADD_D01890,Quinapril,BADD_A01513,Eosinophilic pneumonia,54892
BADD_D02377,Zafirlukast,BADD_A01513,Eosinophilic pneumonia,5717
BADD_D00838,Etanercept,BADD_A01701,Fungal lower respiratory tract infections,Not Available
BADD_D00079,Alogliptin,BADD_A02378,Interstitial lung disease,11450633
BADD_D00191,Auranofin,BADD_A02378,Interstitial lung disease,24199313
BADD_D00196,Azathioprine sodium,BADD_A02378,Interstitial lung disease,11529527
BADD_D00429,Chlorambucil,BADD_A02378,Interstitial lung disease,2708
BADD_D00568,Dacarbazine,BADD_A02378,Interstitial lung disease,2942
BADD_D00576,Danazol,BADD_A02378,Interstitial lung disease,28417
BADD_D00710,Doripenem,BADD_A02378,Interstitial lung disease,73303
BADD_D00734,Duloxetine,BADD_A02378,Interstitial lung disease,60835
BADD_D00736,Dutasteride,BADD_A02378,Interstitial lung disease,6918296
BADD_D00746,Edoxaban tosylate,BADD_A02378,Interstitial lung disease,44610678
BADD_D00893,Fexofenadine,BADD_A02378,Interstitial lung disease,3348
BADD_D00943,Flutamide,BADD_A02378,Interstitial lung disease,3397
BADD_D01351,Maprotiline hydrochloride,BADD_A02378,Interstitial lung disease,71478
BADD_D01480,Mitoxantrone,BADD_A02378,Interstitial lung disease,4212
BADD_D01481,Mitoxantrone hydrochloride,BADD_A02378,Interstitial lung disease,51082
BADD_D01513,Nafarelin,BADD_A02378,Interstitial lung disease,25077405
BADD_D01568,Nilutamide,BADD_A02378,Interstitial lung disease,4493
BADD_D01702,Pemetrexed disodium,BADD_A02378,Interstitial lung disease,135413520
BADD_D01785,Pitavastatin calcium,BADD_A02378,Interstitial lung disease,11251522
BADD_D01824,Pravastatin,BADD_A02378,Interstitial lung disease,54687
BADD_D01899,Rabeprazole sodium,BADD_A02378,Interstitial lung disease,14720269
BADD_D01908,Ramelteon,BADD_A02378,Interstitial lung disease,208902
BADD_D01992,Saxagliptin,BADD_A02378,Interstitial lung disease,11235729
BADD_D02248,Topotecan,BADD_A02378,Interstitial lung disease,60700
BADD_D02258,Trametinib dimethyl sulfoxide,BADD_A02378,Interstitial lung disease,50992434
BADD_D02264,Trastuzumab,BADD_A02378,Interstitial lung disease,Not Available
BADD_D02277,Triazolam,BADD_A02378,Interstitial lung disease,5556
BADD_D02347,Venlafaxine hydrochloride,BADD_A02378,Interstitial lung disease,62923
BADD_D02442,Magnesium oxide,BADD_A02378,Interstitial lung disease,14792
BADD_D02453,Midostaurin,BADD_A02378,Interstitial lung disease,9829523
BADD_D02469,Edoxaban,BADD_A02378,Interstitial lung disease,10280735
BADD_D02509,Brigatinib,BADD_A02378,Interstitial lung disease,68165256
BADD_D02514,Etelcalcetide,BADD_A02378,Interstitial lung disease,71511839
BADD_D02540,Capmatinib,BADD_A02378,Interstitial lung disease,25145656
BADD_D02553,Entrectinib,BADD_A02378,Interstitial lung disease,25141092
BADD_D02585,Pralsetinib,BADD_A02378,Interstitial lung disease,Not Available
BADD_D02599,Tepotinib,BADD_A02378,Interstitial lung disease,25171648
BADD_D02609,Zanubrutinib,BADD_A02378,Interstitial lung disease,135565884
BADD_D00029,Acetyl sulfisoxazole,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6662
BADD_D00046,Ado-trastuzumab emtansine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D00054,Albumin (human),BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D00107,Aminoglutethimide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),2145
BADD_D00114,Aminosalicylic acid,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4649
BADD_D00126,Amobarbital,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),2164
BADD_D00161,Argatroban,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),92722
BADD_D00185,Atosiban,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5311010
BADD_D00189,Atropine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),174174
BADD_D00190,Atropine sulfate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),60196398
BADD_D00207,Bacillus calmette-guerin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6451
BADD_D00211,Balsalazide disodium,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),135413496
BADD_D00232,Bendroflumethiazide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),2315
BADD_D00233,Benicar hydrochlorothiazide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),9940864
BADD_D00268,Bevacizumab,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D00304,Bromocriptine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),31101
BADD_D00316,Buspirone,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),2477
BADD_D00333,Caffeine citrate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6241
BADD_D00396,Cefpodoxime proxetil,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6321414
BADD_D00442,Chlorothiazide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),2720
BADD_D00448,Chlorthalidone,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),2732
BADD_D00513,Cobimetinib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),16222096
BADD_D00542,Cyanocobalamin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5311498
BADD_D00554,Cyproterone,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5284537
BADD_D00556,Cysteamine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6058
BADD_D00571,Dactinomycin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),457193
BADD_D00577,Dantrolene sodium,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6604100
BADD_D00590,Daunorubicin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),30323
BADD_D00591,Daunorubicin citrate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),9961878
BADD_D00598,Defibrotide sodium,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),135565962
BADD_D00605,Demeclocycline,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),54680690
BADD_D00606,Demeclocycline hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),54686764
BADD_D00649,Diazoxide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3019
BADD_D00669,Digoxin immune fab (ovine),BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D00691,Dipridamole,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3108
BADD_D00693,Disopyramide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3114
BADD_D00732,Droxidopa,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),92974
BADD_D00772,Enoxaparin sodium,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),60196282
BADD_D00783,Epinephrine bitartrate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5815
BADD_D00789,Epoprostenol sodium,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6364626
BADD_D00795,Ergonovine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),443884
BADD_D00842,Ethambutol hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),14051
BADD_D00877,Fenoprofen,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3342
BADD_D00878,Fenoprofen calcium,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),64747
BADD_D00998,Gallium cation,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),105145
BADD_D01000,Gallium nitrate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),61635
BADD_D01016,Gentamicin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3467
BADD_D01033,Glycine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),750
