Drug_Name,SMILES,PubChem_ID,CID,CID_Source,score,status,PUG_View,Assay_Summary
meticrane,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,,4165.0,Drug_Name,0,ok,0,0
physostigmine,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,,5983.0,Drug_Name,104,ok,104,0
propipocaine,CCCOc1ccc(C(=O)CCN2CCCCC2)cc1,,70864.0,Drug_Name,0,ok,0,0
propiram,CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1,,26216.0,Drug_Name,0,ok,0,0
tipepidine,CN1CCCC(=C(c2cccs2)c2cccs2)C1,,5484.0,Drug_Name,0,ok,0,0
flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,,3397.0,Drug_Name,36,ok,36,0
oxagrelate,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,,41946.0,Drug_Name,0,ok,0,0
sulfabenzamide,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,,5319.0,Drug_Name,1,ok,1,0
cyclandelate,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,,2893.0,Drug_Name,18,ok,18,0
tetraethylphthalamide,CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,,66526.0,Drug_Name,0,ok,0,0
mebhydrolin,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,,22530.0,Drug_Name,2,ok,2,0
bolandiol dipropionate,CCC(=O)OC1C=C2CCC3C(CCC4(C)C(OC(=O)CC)CCC34)C2CC1,,443979.0,Drug_Name,0,ok,0,0
etidocaine,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,,37497.0,Drug_Name,0,ok,0,0
chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,2727.0,Drug_Name,59,ok,59,0
neridronic acid,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,,71237.0,Drug_Name,1,ok,1,0
clenbuterol,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,,2783.0,Drug_Name,5,ok,5,0
azathioprine,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,,2265.0,Drug_Name,283,ok,283,0
folescutol,O=c1cc(CN2CCOCC2)c2cc(O)c(O)cc2o1,,5390105.0,Drug_Name,0,ok,0,0
elliptinium,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,,42723.0,Drug_Name,0,ok,0,0
acetamidoeugenol,C=CCc1ccc(OCC(=O)N(CC)CC)c(OC)c1,,67538.0,Drug_Name,0,ok,0,0
venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,5656.0,Drug_Name,234,ok,234,0
maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,,4011.0,Drug_Name,12,ok,12,0
amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,,2160.0,Drug_Name,202,ok,202,0
ethylmethylthiambutene,CCN(C)C(C)C=C(c1cccs1)c1cccs1,,46424.0,Drug_Name,0,ok,0,0
perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,,4746.0,Drug_Name,14,ok,14,0
treosulfan,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,,9882105.0,Drug_Name,81,ok,81,0
lomifylline,CC(=O)CCCCn1cnc2c1c(=O)n(C)c(=O)n2C,,65599.0,Drug_Name,1,ok,1,0
sulfisomidine,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,5343.0,Drug_Name,1,ok,1,0
sulfadimidine,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,5327.0,Drug_Name,150,ok,150,0
tolycaine,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,,72137.0,Drug_Name,0,ok,0,0
proquazone,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,,31508.0,Drug_Name,0,ok,0,0
demexiptiline,CNCCON=c1c2ccccc2ccc2ccccc12,,28876.0,Drug_Name,0,ok,0,0
sodium gualenate,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,,23669592.0,Drug_Name,0,ok,0,0
egualen,CCc1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,,65858.0,Drug_Name,0,ok,0,0
dimethocaine,CCN(CC)CC(C)(C)COC(=O)c1ccc(N)cc1,,7177.0,Drug_Name,0,ok,0,0
triprolidine,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,,5282443.0,Drug_Name,66,ok,66,0
diphemanil,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,,6127.0,Drug_Name,0,ok,0,0
gamolenic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,,5280933.0,Drug_Name,1,ok,1,0
clidanac,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,,120108.0,Drug_Name,0,ok,0,0
acecarbromal,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,,6489.0,Drug_Name,0,ok,0,0
oxamniquine,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,,4612.0,Drug_Name,51,ok,51,0
ramosetron,Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21,,108000.0,Drug_Name,0,ok,0,0
etamiphylline,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,,28329.0,Drug_Name,2,ok,2,0
moxisylyte,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,,4260.0,Drug_Name,7,ok,7,0
letosteine,CCOC(=O)CSCCC1NC(C(=O)O)CS1,,68707.0,Drug_Name,0,ok,0,0
fenpiprane,c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,,197785.0,Drug_Name,0,ok,0,0
sibutramine,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,5210.0,Drug_Name,127,ok,127,0
levosimendan,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,,3033825.0,Drug_Name,1,ok,1,0
flumecinol,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1,,41870.0,Drug_Name,0,ok,0,0
sulfamonomethoxine,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,,5332.0,Drug_Name,1,ok,1,0
sulfalene,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,,9047.0,Drug_Name,4,ok,4,0
sulfamethoxypyridazine,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,5330.0,Drug_Name,5,ok,5,0
sulfameter,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,,5326.0,Drug_Name,3,ok,3,0
phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,,54680692.0,Drug_Name,70,ok,70,0
ipriflavone,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,3747.0,Drug_Name,0,ok,0,0
hydroxystilbamidine,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,,5284571.0,Drug_Name,0,ok,0,0
mefexamide,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,,4045.0,Drug_Name,1,ok,1,0
hydroxytetracaine,CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1,,71630.0,Drug_Name,0,ok,0,0
tromantadine,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,,64377.0,Drug_Name,0,ok,0,0
imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,,3696.0,Drug_Name,192,ok,192,0
histapyrrodine,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,,68122.0,Drug_Name,0,ok,0,0
bamipine,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,,72075.0,Drug_Name,0,ok,0,0
linoleic acid,CCCCCC=CCC=CCCCCCCCC(=O)O,,5280450.0,Drug_Name,78,ok,78,0
flufenamic acid,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,,3371.0,Drug_Name,5,ok,5,0
nitrazepam,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,,4506.0,Drug_Name,16,ok,16,0
trimetozine,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,,12478.0,Drug_Name,26,ok,26,0
indoprofen,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,,3718.0,Drug_Name,4,ok,4,0
ciclosidomine,O=C([N-]c1c[n+](N2CCOCC2)no1)C1CCCCC1,,9571081.0,Drug_Name,0,ok,0,0
albendazole sulfoxide,CCC[S+]([O-])c1ccc2[nH]c(NC(=O)OC)nc2c1,,83969.0,Drug_Name,3,ok,3,0
piberaline,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,,65975.0,Drug_Name,0,ok,0,0
diphenylpyraline,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,,3103.0,Drug_Name,1,ok,1,0
xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,,60809.0,Drug_Name,1,ok,1,0
terodiline,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,,23480.0,Drug_Name,0,ok,0,0
alverine,CCN(CCCc1ccccc1)CCCc1ccccc1,,3678.0,Drug_Name,9,ok,9,0
niflumic acid,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,,4488.0,Drug_Name,4,ok,4,0
bendazac,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,,2313.0,Drug_Name,4,ok,4,0
artemisinin,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,,68827.0,Drug_Name,5,ok,5,0
vedaprofen,CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12,,72158.0,Drug_Name,1,ok,1,0
octatropine methylbromide,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,,657201.0,Drug_Name,0,ok,0,0
emepronium,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,,34055.0,Drug_Name,0,ok,0,0
oleic acid,CCCCCCCCC=CCCCCCCCC(=O)O,,445639.0,Drug_Name,155,ok,155,0
tribromoethanol,OCC(Br)(Br)Br,,6400.0,Drug_Name,26,ok,26,0
papaveroline,Oc1ccc(Cc2nccc3cc(O)c(O)cc23)cc1O,,5459346.0,Drug_Name,0,ok,0,0
afloqualone,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,,2040.0,Drug_Name,1,ok,1,0
cadralazine,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,,2515.0,Drug_Name,0,ok,0,0
levallorphan,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,,5359371.0,Drug_Name,55,ok,55,0
trolnitrate,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],,11499.0,Drug_Name,0,ok,0,0
taurolidine,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,,29566.0,Drug_Name,0,ok,0,0
sulfaethidole,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,7181.0,Drug_Name,1,ok,1,0
articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,,32170.0,Drug_Name,1,ok,1,0
etozolin,CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,,5743585.0,Drug_Name,0,ok,0,0
methylthioninium chloride,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,,6099.0,Drug_Name,0,ok,0,0
bibenzonium,C[N+](C)(C)CCOC(Cc1ccccc1)c1ccccc1,,71954.0,Drug_Name,0,ok,0,0
isopromethazine,CC(CN(C)C)N1c2ccccc2Sc2ccccc21,,110669.0,Drug_Name,0,ok,0,0
promazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,,4926.0,Drug_Name,111,ok,111,0
lynestrenol,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,,5857.0,Drug_Name,72,ok,72,0
iprindole,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,,21722.0,Drug_Name,0,ok,0,0
cetrimonium,CCCCCCCCCCCCCCCC[N+](C)(C)C,,2681.0,Drug_Name,0,ok,0,0
sulfachlorpyridazine,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,,6634.0,Drug_Name,1,ok,1,0
disulfamide,Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,,68935.0,Drug_Name,0,ok,0,0
mazindol,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,4020.0,Drug_Name,56,ok,56,0
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,3016.0,Drug_Name,390,ok,390,0
bromebric acid,COc1ccc(C(=O)C(Br)=CC(=O)O)cc1,,5358572.0,Drug_Name,0,ok,0,0
flunoxaprofen,CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,,68869.0,Drug_Name,0,ok,0,0
nifuratel,CSCC1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)O1,,6433427.0,Drug_Name,0,ok,0,0
letrozole,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,3902.0,Drug_Name,122,ok,122,0
faropenem,CC(O)C1C(=O)N2C(C(=O)O)=C(C3CCCO3)SC12,,65894.0,Drug_Name,0,ok,0,0
morphine,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,,5288826.0,Drug_Name,323,ok,323,0
hydromorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,,5284570.0,Drug_Name,283,ok,283,0
probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,,4911.0,Drug_Name,83,ok,83,0
medrylamine,COc1ccc(C(OCCN(C)C)c2ccccc2)cc1,,10669.0,Drug_Name,0,ok,0,0
mepyramine,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,,4992.0,Drug_Name,67,ok,67,0
prothipendyl,CN(C)CCCN1c2ccccc2Sc2cccnc21,,14670.0,Drug_Name,1,ok,1,0
isothipendyl,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,,3781.0,Drug_Name,1,ok,1,0
pentazocine,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,,441278.0,Drug_Name,236,ok,236,0
cladribine,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,,20279.0,Drug_Name,120,ok,120,0
guaimesal,COc1ccccc1OC1(C)OC(=O)c2ccccc2O1,,71250.0,Drug_Name,0,ok,0,0
guacetisal,COc1ccccc1OC(=O)c1ccccc1OC(C)=O,,68749.0,Drug_Name,0,ok,0,0
sulfametrole,COc1nsnc1NS(=O)(=O)c1ccc(N)cc1,,64939.0,Drug_Name,0,ok,0,0
butazopyridine,CCCCOc1ccc(N=Nc2ccc(N)nc2N)cn1,,96213.0,Drug_Name,1,ok,1,0
abacavir,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,,441300.0,Drug_Name,32,ok,32,0
methallenestril,CCC(c1ccc2cc(OC)ccc2c1)C(C)(C)C(=O)O,,10599.0,Drug_Name,27,ok,27,0
thonzylamine,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,,5457.0,Drug_Name,0,ok,0,0
androstenedione,CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,,6128.0,Drug_Name,195,ok,195,0
thenalidine,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,,27901.0,Drug_Name,0,ok,0,0
retinol,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,,445354.0,Drug_Name,134,ok,134,0
brallobarbital,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,,68416.0,Drug_Name,0,ok,0,0
fenticlor,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,,7329.0,Drug_Name,4,ok,4,0
incadronic acid,O=P(O)(O)C(NC1CCCCCC1)P(=O)(O)O,,3699.0,Drug_Name,0,ok,0,0
tenofovir,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,,464205.0,Drug_Name,10,ok,10,0
nifurtimox,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,,6842999.0,Drug_Name,7,ok,7,0
sulmazole,COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,,5353.0,Drug_Name,1,ok,1,0
ritodrine,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,,33572.0,Drug_Name,0,ok,0,0
naftifine,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,,47641.0,Drug_Name,0,ok,0,0
rhodoquine,CCN(CC)CCCNc1cc(OC)cc2cccnc12,,,none,0,no_cid,0,0
proxazole,CCC(c1ccccc1)c1noc(CCN(CC)CC)n1,,8590.0,Drug_Name,0,ok,0,0
procyclidine,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,,4919.0,Drug_Name,123,ok,123,0
cycrimine,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,,2911.0,Drug_Name,0,ok,0,0
chlorproguanil,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)c(Cl)c1,,9571037.0,Drug_Name,0,ok,0,0
fospropofol,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,,3038498.0,Drug_Name,0,ok,0,0
piromidic acid,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,,4855.0,Drug_Name,0,ok,0,0
protiofate,CCCOC(=O)c1sc(C(=O)OCCC)c(O)c1O,,68780.0,Drug_Name,0,ok,0,0
difenpiramide,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,,100472.0,Drug_Name,0,ok,0,0
malotilate,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,,4006.0,Drug_Name,0,ok,0,0
phenglutarimide,CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O,,102669.0,Drug_Name,0,ok,0,0
milverine,c1ccc(C(CCNc2ccncc2)c2ccccc2)cc1,,71139.0,Drug_Name,0,ok,0,0
testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,,6013.0,Drug_Name,195,ok,195,0
methylestrenolone,CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,,5284597.0,Drug_Name,2,ok,2,0
bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,,2474.0,Drug_Name,13,ok,13,0
methitural,CCCC(C)C1(CCSC)C(=O)NC(=S)NC1=O,,3032307.0,Drug_Name,0,ok,0,0
ethylestrenol,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,,13765.0,Drug_Name,52,ok,52,0
desalkylflurazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,,,none,0,no_cid,0,0
tetrazepam,CN1C(=O)C=NC(=C2CCCCC2)c2cc(Cl)ccc21,,25215.0,Drug_Name,15,ok,15,0
propallylonal,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,,11020.0,Drug_Name,0,ok,0,0
ciprofibrate,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,,2763.0,Drug_Name,1,ok,1,0
tazanolast,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,,5380.0,Drug_Name,0,ok,0,0
adrafinil,[O-][S+](CC(O)=NO)C(c1ccccc1)c1ccccc1,,3033226.0,Drug_Name,1,ok,1,0
rotraxate,NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,,65829.0,Drug_Name,0,ok,0,0
atropine,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,,174174.0,Drug_Name,12,ok,12,0
improsulfan,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,,18949.0,Drug_Name,0,ok,0,0
butaverine,CCCCOC(=O)CC(c1ccccc1)N1CCCCC1,,189889.0,Drug_Name,0,ok,0,0
dyclonine,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,,3180.0,Drug_Name,0,ok,0,0
caramiphen,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,,6472.0,Drug_Name,0,ok,0,0
bencyclane,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,,2312.0,Drug_Name,1,ok,1,0
triclosan,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,5564.0,Drug_Name,222,ok,222,0
quinethazone,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,,6307.0,Drug_Name,37,ok,37,0
nicoclonate,CC(C)C(OC(=O)c1cccnc1)c1ccc(Cl)cc1,,71854.0,Drug_Name,0,ok,0,0
clofedanol,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,,2795.0,Drug_Name,0,ok,0,0
chloropyramine,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,,,none,0,no_cid,0,0
cianidanol,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,,9064.0,Drug_Name (fallback),0,ok,0,0
bagrosin,CC1(c2ccc3ccc4ccccc4c3c2)NC(=O)NC1=O,,21893707.0,Drug_Name (fallback),0,ok,0,0
procaterol,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,,688563.0,Drug_Name,0,ok,0,0
sulcaine,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,,3300.0,Drug_Name,0,ok,0,0
sultiame,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,,5356.0,Drug_Name,0,ok,0,0
methylhomatropine,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,,5282592.0,Drug_Name (fallback),0,ok,0,0
oxabolone,CC12CCC3C4CCC(=O)C(=O)C4CCC3C1CCC2O,,20055236.0,Drug_Name,1,ok,1,0
suxamethonium,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,,5314.0,Drug_Name,0,ok,0,0
azatadine,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,,19861.0,Drug_Name,0,ok,0,0
androstanolone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,,,none,0,no_cid,0,0
androstenediol,CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12,,10634.0,Drug_Name,0,ok,0,0
mepiperphenidol,CC(C)C(c1ccccc1)C(O)CC[N+]1(C)CCCCC1,,10620.0,Drug_Name,0,ok,0,0
lindane,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,,727.0,Drug_Name,287,ok,287,0
sulfamidochrysoidine,Nc1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)c(N)c1,,66895.0,Drug_Name,0,ok,0,0
befunolol,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,,2309.0,Drug_Name,0,ok,0,0
eseridine,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)OC1N2C,,65719.0,Drug_Name,0,ok,0,0
fasudil,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,,3547.0,Drug_Name,1,ok,1,0
pecilocin,CCCCC(O)C=C(C)C=CC=CC(=O)N1CCCC1=O,,5282176.0,Drug_Name,0,ok,0,0
eucatropine,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,,7534.0,Drug_Name,0,ok,0,0
cyclopentolate,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,,2905.0,Drug_Name,5,ok,5,0
butinoline,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,,68943.0,Drug_Name,0,ok,0,0
perlapine,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,,16106.0,Drug_Name,1,ok,1,0
melitracen,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,,25382.0,Drug_Name,0,ok,0,0
lobenzarit,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,,3946.0,Drug_Name,0,ok,0,0
zomepirac,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,,5733.0,Drug_Name,2,ok,2,0
butedronic acid,O=C(O)CC(C(=O)O)C(P(=O)(O)O)P(=O)(O)O,,189891.0,Drug_Name,2,ok,2,0
cloranolol,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl,,65814.0,Drug_Name,0,ok,0,0
tiamiprine,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2[nH]cnc12,,3379405.0,Drug_Name,2,ok,2,0
bifluranol,CCC(c1ccc(O)c(F)c1)C(C)c1ccc(O)c(F)c1,,12850912.0,Drug_Name,0,ok,0,0
carteolol,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,,2583.0,Drug_Name,0,ok,0,0
leucinocaine,CCN(CC)C(COC(=O)c1ccc(N)cc1)CC(C)C,,68648.0,Drug_Name,0,ok,0,0
ambucetamide,CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,,10616.0,Drug_Name,0,ok,0,0
dimetindene,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,,21855.0,Drug_Name,1,ok,1,0
perfosfamide,O=P1(N(CCCl)CCCl)NC(OO)CCO1,,9554809.0,Drug_Name,0,ok,0,0
oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,4614.0,Drug_Name,84,ok,84,0
anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,,2187.0,Drug_Name,103,ok,103,0
pramocaine,CCCCOc1ccc(OCCCN2CCOCC2)cc1,,4886.0,Drug_Name,25,ok,25,0
butoxycaine,CCCCOc1ccc(C(=O)OCCN(CC)CC)cc1,,16882.0,Drug_Name,0,ok,0,0
amitriptylinoxide,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,,20313.0,Drug_Name,1,ok,1,0
pimethixene,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,,4822.0,Drug_Name,0,ok,0,0
dimazole,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,,8708.0,Drug_Name,0,ok,0,0
prozapine,c1ccc(C(CCN2CCCCCC2)c2ccccc2)cc1,,71127.0,Drug_Name,0,ok,0,0
pramiverine,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1,,71681.0,Drug_Name,0,ok,0,0
butriptyline,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,,21772.0,Drug_Name,0,ok,0,0
budipine,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,,68778.0,Drug_Name,0,ok,0,0
lumiracoxib,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,,151166.0,Drug_Name,4,ok,4,0
lidofenin,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,,42963.0,Drug_Name,1,ok,1,0
rosoxacin,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,,287180.0,Drug_Name,0,ok,0,0
sulfametomidine,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,19596.0,Drug_Name,0,ok,0,0
sulfacytine,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,,5322.0,Drug_Name,20,ok,20,0
troxipide,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,,5597.0,Drug_Name,1,ok,1,0
norgestrienone,C#CC1(O)CCC2C3=C(C=CC21C)C1=C(CC3)CC(=O)CC1,,13313.0,Drug_Name,1,ok,1,0
propoxycaine,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,,6843.0,Drug_Name,1,ok,1,0
noxiptiline,CN(C)CCON=C1c2ccccc2CCc2ccccc21,,21087.0,Drug_Name,0,ok,0,0
trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,,5584.0,Drug_Name,10,ok,10,0
